2018-11-02 13:54:56.0662 UTC [DEBUG   ] [RequestId 31e140b0-76e7-4e59-9293-d69eb6ab7fd4] Sending Get request to 'https://10.0.0.22:30080'
2018-11-02 13:54:56.0663 UTC [DEBUG   ] Starting new HTTPS connection (1): 10.0.0.22:30080
2018-11-02 13:54:56.0676 UTC [DEBUG   ] https://10.0.0.22:30080 "GET / HTTP/1.1" 502 182
2018-11-02 13:54:56.0677 UTC [INFO    ] Waiting for controller to be ready...
2018-11-02 13:55:01.0678 UTC [DEBUG   ] [RequestId d8765c2e-35df-46e9-81d3-43f393ff953f] Sending Get request to 'https://10.0.0.22:30080'
2018-11-02 13:55:01.0679 UTC [DEBUG   ] Starting new HTTPS connection (1): 10.0.0.22:30080
2018-11-02 13:55:01.0692 UTC [DEBUG   ] https://10.0.0.22:30080 "GET / HTTP/1.1" 502 182
2018-11-02 13:55:01.0693 UTC [INFO    ] Waiting for controller to be ready...
2018-11-02 13:55:06.0694 UTC [DEBUG   ] [RequestId 41d015c4-4cac-40d1-8189-48336292e6a2] Sending Get request to 'https://10.0.0.22:30080'
2018-11-02 13:55:06.0695 UTC [DEBUG   ] Starting new HTTPS connection (1): 10.0.0.22:30080
2018-11-02 13:55:06.0708 UTC [DEBUG   ] https://10.0.0.22:30080 "GET / HTTP/1.1" 502 182
2018-11-02 13:55:06.0709 UTC [INFO    ] Waiting for controller to be ready...
2018-11-02 13:55:11.0710 UTC [DEBUG   ] [RequestId 1ef737bc-3139-4423-baf0-daf1e8e233c5] Sending Get request to 'https://10.0.0.22:30080'
2018-11-02 13:55:11.0711 UTC [DEBUG   ] Starting new HTTPS connection (1): 10.0.0.22:30080
2018-11-02 13:55:11.0725 UTC [DEBUG   ] https://10.0.0.22:30080 "GET / HTTP/1.1" 502 182
2018-11-02 13:55:11.0726 UTC [INFO    ] Waiting for controller to be ready...
2018-11-02 13:55:16.0727 UTC [DEBUG   ] [RequestId 26ac19f1-4ce2-4da4-a2d7-060684c61500] Sending Get request to 'https://10.0.0.22:30080'
2018-11-02 13:55:16.0729 UTC [DEBUG   ] Starting new HTTPS connection (1): 10.0.0.22:30080
2018-11-02 13:55:16.0751 UTC [DEBUG   ] https://10.0.0.22:30080 "GET / HTTP/1.1" 502 182
2018-11-02 13:55:16.0752 UTC [INFO    ] Waiting for controller to be ready...
2018-11-02 13:55:21.0752 UTC [DEBUG   ] [RequestId 6079e843-f1b3-4163-9f09-6ea7ace45373] Sending Get request to 'https://10.0.0.22:30080'
2018-11-02 13:55:21.0753 UTC [DEBUG   ] Starting new HTTPS connection (1): 10.0.0.22:30080
2018-11-02 13:55:21.0766 UTC [DEBUG   ] https://10.0.0.22:30080 "GET / HTTP/1.1" 502 182
2018-11-02 13:55:21.0767 UTC [INFO    ] Waiting for controller to be ready...
2018-11-02 13:55:26.0769 UTC [DEBUG   ] [RequestId ee601827-2ec9-4dc9-9f02-3f19a733cb9a] Sending Get request to 'https://10.0.0.22:30080'
2018-11-02 13:55:26.0770 UTC [DEBUG   ] Starting new HTTPS connection (1): 10.0.0.22:30080
2018-11-02 13:55:26.0784 UTC [DEBUG   ] https://10.0.0.22:30080 "GET / HTTP/1.1" 502 182
2018-11-02 13:55:26.0785 UTC [INFO    ] Waiting for controller to be ready...
2018-11-02 13:55:31.0785 UTC [DEBUG   ] [RequestId c927a8e5-c862-42f7-916b-d6b2df4f4451] Sending Get request to 'https://10.0.0.22:30080'
2018-11-02 13:55:31.0787 UTC [DEBUG   ] Starting new HTTPS connection (1): 10.0.0.22:30080
2018-11-02 13:55:37.0880 UTC [DEBUG   ] https://10.0.0.22:30080 "GET / HTTP/1.1" 200 21
2018-11-02 13:55:37.0881 UTC [INFO    ] Deploying cluster...
2018-11-02 13:55:37.0891 UTC [DEBUG   ] Starting new HTTPS connection (1): 10.0.0.22:30080
2018-11-02 13:55:37.0892 UTC [DEBUG   ] Starting new HTTPS connection (1): 10.0.0.22:30080
2018-11-02 13:55:39.0095 UTC [DEBUG   ] https://10.0.0.22:30080 "GET /clusters/sqlbigdata1/log?offset=0 HTTP/1.1" 200 87
2018-11-02 13:55:39.0096 UTC [INFO    ] Initiating cluster creation. 
2018-11-02 13:55:39.0097 UTC [INFO    ] Creating cluster with name: sqlbigdata1 
2018-11-02 13:55:44.0098 UTC [DEBUG   ] Starting new HTTPS connection (1): 10.0.0.22:30080
2018-11-02 13:55:45.0179 UTC [DEBUG   ] https://10.0.0.22:30080 "GET /clusters/sqlbigdata1/log?offset=87 HTTP/1.1" 200 0
2018-11-02 13:55:50.0183 UTC [DEBUG   ] Starting new HTTPS connection (1): 10.0.0.22:30080
2018-11-02 13:55:52.0955 UTC [DEBUG   ] https://10.0.0.22:30080 "GET /clusters/sqlbigdata1/log?offset=87 HTTP/1.1" 200 0
2018-11-02 13:55:57.0958 UTC [DEBUG   ] Starting new HTTPS connection (1): 10.0.0.22:30080
2018-11-02 13:56:07.0720 UTC [DEBUG   ] https://10.0.0.22:30080 "GET /clusters/sqlbigdata1/log?offset=87 HTTP/1.1" 200 0
2018-11-02 13:56:12.0724 UTC [DEBUG   ] Starting new HTTPS connection (1): 10.0.0.22:30080
2018-11-02 13:56:19.0154 UTC [DEBUG   ] https://10.0.0.22:30080 "GET /clusters/sqlbigdata1/log?offset=87 HTTP/1.1" 200 0
2018-11-02 13:56:24.0158 UTC [DEBUG   ] Starting new HTTPS connection (1): 10.0.0.22:30080
2018-11-02 13:57:49.0678 UTC [DEBUG   ] https://10.0.0.22:30080 "POST /clusters HTTP/1.1" 500 99
2018-11-02 13:57:49.0679 UTC [ERROR   ] [RequestId 361a1238-ffbb-46dc-ae96-62714e23d674] Failed to create cluster with status code [500]
2018-11-02 13:57:49.0680 UTC [ERROR   ] [RequestId 361a1238-ffbb-46dc-ae96-62714e23d674] Reason: Internal error occurred while firing create event for cluster 'sqlbigdata1'
